ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Quality_Score
464763,Female,Yes,49,No,Engineer,5.0,2,4.0,Cat_4,B,5.481896551724137
460718,Male,Yes,55,No,Executive,3.0,1,5.0,Cat_4,D,5.437640449438202
461989,Female,5,57,Yes,Engineer,0.0,2,4.0,Cat_2,C,5.632957746478873
466374,Male,Yes,83,No,Lawyer,5.0,1,1.0,Cat_4,B,5.0
463738,Male,Yes,43,No,Executive,0.0,3,4.0,Cat_6,A,5.510000000000001
465967,Male,Yes,36,No,Doctor,6.0,1,3.0,Cat_6,A,5.542547425474254
462260,Male,Yes,74,Yes,Lawyer,0.0,1,2.0,Cat_6,C,5.0
467234,Female,No,30,No,Homemaker,0.0,1,4.0,Cat_6,D,5.37621359223301
466573,Female,No,37,Yes,Artist,5.0,1,2.0,Cat_6,B,5.56231884057971
463229,Female,No,22,No,Marketing,0.0,1,1.0,Cat_5,B,5.602393617021277
459768,Male,No,19,No,Healthcare,0.0,1,4.0,Cat_6,D,5.6310160427807485
462541,Male,Yes,70,Yes,Engineer,4.0,3,2.0,Cat_6,B,5.0
467714,Male,Yes,89,Yes,Lawyer,13.0,1,1.0,Cat_6,A,5.0
467730,Male,No,18,No,Healthcare,5.0,1,4.0,Cat_6,D,5.483844011142061
459474,Male,No,25,Yes,Doctor,6.0,1,1.0,Cat_2,D,5.4602179836512255
460093,Female,No,45,Yes,Artist,4.0,1,1.0,Cat_3,A,5.455764075067024
467865,Female,No,35,Yes,Artist,3.0,1,1.0,Cat_4,A,5.522666666666667
465758,Female,Yes,37,No,Engineer,7.0,1,1.0,Cat_4,D,5.56231884057971
464184,Female,Yes,39,No,Engineer,4.0,2,2.0,Cat_6,B,5.434864864864864
462618,Female,No,32,Yes,Healthcare,1.0,1,5.0,Cat_4,D,5.734249999999999
464226,Female,Yes,62,Yes,Artist,2.0,2,3.0,Cat_6,C,5.382383419689119
465432,Female,Yes,58,Yes,Engineer,0.0,2,4.0,Cat_4,B,5.360110803324099
464087,Female,No,32,No,Engineer,5.0,1,4.0,Cat_6,C,5.734249999999999
466627,Male,No,25,No,Healthcare,0.0,1,5.0,Cat_6,C,5.4602179836512255
467380,Female,Yes,56,Yes,Artist,0.0,2,4.0,Cat_6,C,5.465599999999999
465842,Female,No,36,Yes,Entertainment,10.0,1,2.0,Cat_6,A,5.604884318766066
464622,Female,No,30,No,Healthcare,8.0,1,3.0,Cat_6,A,5.37621359223301
462083,Male,No,19,No,Healthcare,1.0,1,5.0,Cat_6,D,5.6310160427807485
460910,Male,No,27,Yes,Healthcare,0.0,1,2.0,Cat_6,A,5.409756097560975
460255,Female,No,38,Yes,Doctor,14.0,1,1.0,Cat_6,A,5.573066666666667
460109,Male,Yes,46,Yes,Artist,8.0,2,2.0,Cat_6,C,5.545454545454546
464306,Male,No,29,Yes,Artist,3.0,1,1.0,Cat_6,B,5.493261455525606
466835,Male,Yes,51,No,Entertainment,1.0,2,4.0,Cat_7,B,5.592458100558659
465192,Male,Yes,55,No,Artist,0.0,1,1.0,Cat_6,A,5.437640449438202
463380,Female,Yes,69,Yes,Engineer,1.0,1,1.0,Cat_3,A,5.330591259640102
462391,Female,No,26,No,Healthcare,1.0,1,8.0,Cat_7,C,5.390932642487047
467086,Female,Yes,83,Yes,Lawyer,0.0,1,3.0,Cat_6,A,5.0
460306,Female,No,39,Yes,Healthcare,9.0,1,1.0,Cat_6,D,5.434864864864864
460752,Male,Yes,35,Yes,Artist,9.0,1,1.0,Cat_6,A,5.618489583333333
467264,Male,Yes,19,No,Marketing,2.0,3,5.0,Cat_6,C,5.6310160427807485
461646,Female,Yes,60,Yes,Artist,5.0,3,4.0,Cat_6,C,5.3567484662576685
463570,Male,Yes,35,Yes,Artist,5.0,2,4.0,Cat_6,C,5.618489583333333
465277,Female,No,53,Yes,Engineer,5.0,1,1.0,Cat_6,B,5.41119592875318
467426,Female,Yes,86,No,Lawyer,5.0,1,5.0,Cat_6,B,5.0
466258,Female,No,29,No,Healthcare,1.0,1,3.0,Cat_6,B,5.518207282913165
463719,Female,No,26,No,Doctor,0.0,1,1.0,Cat_6,D,5.390932642487047
460032,Male,No,36,Yes,Engineer,8.0,1,1.0,Cat_6,A,5.542547425474254
465175,Female,No,22,No,Homemaker,0.0,1,4.0,Cat_6,D,5.602393617021277
466610,Male,No,19,No,Marketing,0.0,1,5.0,Cat_6,A,5.6310160427807485
459036,Female,Yes,20,Yes,Lawyer,1.0,2,3.0,Cat_3,A,5.522368421052631
464047,Male,No,43,Yes,Healthcare,3.0,1,3.0,Cat_6,D,5.510000000000001
459496,Female,No,42,Yes,Artist,5.0,1,3.0,Cat_6,A,5.681212121212121
459997,Male,No,43,Yes,Entertainment,1.0,1,2.0,Cat_4,A,5.510000000000001
463382,Female,Yes,50,Yes,Engineer,4.0,3,3.0,Cat_6,B,5.416020671834626
460967,Male,No,25,Yes,Entertainment,1.0,1,2.0,Cat_6,A,5.4602179836512255
465094,Male,Yes,61,No,Artist,1.0,3,2.0,Cat_6,B,5.574114441416893
461229,Female,Yes,28,Yes,Healthcare,0.0,2,2.0,Cat_6,A,5.661891891891893
466442,Male,No,38,Yes,Artist,1.0,1,1.0,Cat_6,D,5.748684210526315
464527,Male,No,25,No,Executive,12.0,1,3.0,Cat_6,A,5.4602179836512255
463560,Female,No,18,No,Healthcare,9.0,1,5.0,Cat_4,D,5.503735632183908
460011,Male,Yes,43,Yes,Entertainment,1.0,2,5.0,Cat_5,C,5.510000000000001
467207,Female,No,27,Yes,Artist,8.0,1,1.0,Cat_6,B,5.554330708661417
465177,Female,No,60,Yes,Entertainment,1.0,1,2.0,Cat_6,D,5.3567484662576685
467531,Male,Yes,75,Yes,Lawyer,2.0,1,1.0,Cat_6,D,5.0
465409,Female,No,31,No,Doctor,5.0,1,4.0,Cat_6,D,5.382561307901907
462842,Male,No,23,No,Doctor,6.0,1,4.0,Cat_2,D,5.453389830508475
462124,Male,No,36,Yes,Artist,8.0,1,1.0,Cat_6,A,5.542547425474254
466265,Male,No,30,No,Doctor,1.0,1,1.0,Cat_3,C,5.450123456790123
459789,Male,Yes,56,No,Artist,1.0,2,2.0,Cat_6,C,5.576308539944903
464223,Female,Yes,52,Yes,Artist,2.0,1,2.0,Cat_6,C,5.279387186629527
460280,Male,Yes,39,Yes,Entertainment,0.0,1,1.0,Cat_6,D,5.413941018766756
460331,Female,No,35,No,Artist,5.0,1,1.0,Cat_6,A,5.522666666666667
461494,Male,Yes,33,No,Engineer,0.0,2,2.0,Cat_6,B,5.39891304347826
460035,Female,No,25,Yes,Artist,0.0,1,6.0,Cat_6,A,5.425543478260869
463812,Female,Yes,27,Yes,Artist,0.0,2,2.0,Cat_4,B,5.554330708661417
465569,Male,Yes,35,Yes,Artist,1.0,3,3.0,Cat_6,A,5.618489583333333
466333,Female,Yes,41,Yes,Artist,1.0,2,2.0,Cat_6,C,5.454076086956522
467668,Female,Yes,49,Yes,Artist,5.0,2,3.0,Cat_7,C,5.481896551724137
462723,Female,Yes,46,No,Artist,8.0,2,2.0,Cat_6,B,5.458981233243968
460909,Female,No,31,No,Healthcare,5.0,1,2.0,Cat_6,D,5.382561307901907
467777,Male,No,49,Yes,Doctor,5.0,1,1.0,Cat_6,C,5.340104166666666
462404,Female,No,26,Yes,Artist,9.0,1,1.0,Cat_6,A,5.390932642487047
461799,Male,Yes,43,Yes,Doctor,13.0,3,2.0,Cat_6,B,5.510000000000001
459933,Female,Yes,30,Yes,Artist,8.0,1,4.0,Cat_6,A,5.37621359223301
463717,Female,Yes,70,Yes,Artist,1.0,2,4.0,Cat_6,C,5.0
463652,Female,No,28,Yes,Artist,5.0,1,1.0,Cat_6,D,5.661891891891893
462149,Female,Yes,89,No,Lawyer,3.0,3,1.0,Cat_6,D,5.0
462769,Female,Yes,42,No,Homemaker,6.0,3,4.0,Cat_6,B,5.681212121212121
465532,Female,Yes,37,Yes,Entertainment,6.0,2,3.0,Cat_4,A,5.56231884057971
462829,Male,Yes,29,No,Executive,1.0,2,3.0,Cat_6,D,5.493261455525606
459210,Female,Yes,68,Yes,Artist,1.0,3,2.0,Cat_6,C,5.381643835616439
464659,Female,No,25,No,Engineer,1.0,1,1.0,Cat_4,D,5.425543478260869
461411,Male,No,29,No,Healthcare,1.0,1,5.0,Cat_6,D,5.493261455525606
467759,Female,Yes,48,Yes,Doctor,0.0,1,2.0,Cat_6,C,5.413370473537604
461475,Female,Yes,51,Yes,Doctor,1.0,2,3.0,Cat_1,C,5.518232044198895
462714,Female,Yes,40,Yes,Engineer,1.0,3,5.0,Cat_2,B,5.43771712158809
466890,Male,Yes,47,Yes,Artist,0.0,2,6.0,Cat_7,B,5.635260115606936
462888,Male,Yes,39,Yes,Executive,5.0,3,3.0,Cat_6,B,5.413941018766756
467479,Male,Yes,35,Yes,Executive,1.0,2,4.0,Cat_6,C,5.618489583333333
466799,Female,No,19,No,Healthcare,2.0,1,3.0,Cat_6,D,5.411049723756906
466557,Female,No,21,No,Healthcare,7.0,1,5.0,Cat_6,D,5.670555555555556
460873,Male,Yes,46,Yes,Entertainment,0.0,2,3.0,Cat_4,B,5.545454545454546
466776,Male,Yes,86,Yes,Lawyer,0.0,1,1.0,Cat_6,B,5.0
459462,Male,Yes,66,Yes,Artist,0.0,3,2.0,Cat_6,B,5.247787610619469
465727,Male,No,42,No,Marketing,1.0,1,5.0,Cat_4,D,5.310327455919395
462348,Female,Yes,73,Yes,Lawyer,1.0,3,2.0,Cat_6,B,5.0
460941,Male,Yes,72,No,Engineer,1.0,1,1.0,Cat_6,A,5.0
461629,Male,Yes,53,Yes,Artist,0.0,1,3.0,Cat_6,B,5.4153439153439145
459907,Female,Yes,39,Yes,Artist,8.0,2,2.0,Cat_6,C,5.434864864864864
467146,Female,No,27,No,Homemaker,9.0,1,1.0,Cat_6,D,5.554330708661417
460916,Male,Yes,63,No,Entertainment,1.0,2,5.0,Cat_6,B,5.550857142857143
459196,Female,No,23,No,Healthcare,1.0,1,3.0,Cat_4,D,5.400294985250737
465444,Female,No,30,Yes,Entertainment,0.0,1,4.0,Cat_6,B,5.37621359223301
464186,Female,Yes,39,Yes,Artist,5.0,2,2.0,Cat_6,C,5.434864864864864
466412,Male,Yes,26,Yes,Artist,1.0,2,3.0,Cat_6,B,5.5598853868194835
459480,Female,Yes,50,Yes,Entertainment,7.0,1,3.0,Cat_6,A,5.416020671834626
467880,Female,Yes,45,Yes,Artist,1.0,2,2.0,Cat_6,C,5.455764075067024
460216,Female,No,62,No,Entertainment,2.0,1,1.0,Cat_6,A,5.382383419689119
467941,Female,No,27,Yes,Doctor,1.0,1,3.0,Cat_6,A,5.554330708661417
466090,Male,Yes,57,Yes,Entertainment,1.0,1,5.0,Cat_6,A,5.496388888888888
462572,Female,Yes,30,No,Engineer,1.0,2,7.0,Cat_4,A,5.37621359223301
467443,Male,No,32,No,Healthcare,7.0,1,4.0,Cat_3,A,5.798994974874372
462548,Male,No,18,5,Executive,5.0,1,5.0,Cat_4,A,5.483844011142061
459701,Male,No,47,No,Artist,3.0,1,3.0,Cat_5,B,5.635260115606936
461139,Female,No,32,Yes,Artist,4.0,1,4.0,Cat_2,A,5.734249999999999
461115,Female,Yes,32,No,Engineer,5.0,1,3.0,Cat_1,A,5.734249999999999
459027,Male,Yes,67,Yes,Doctor,1.0,2,4.0,Cat_6,B,5.544347826086956
467340,Female,Yes,77,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
461410,Male,Yes,79,No,5,0.0,2,2.0,5,C,5.0
460857,Male,No,31,No,Entertainment,1.0,1,1.0,Cat_4,A,5.370523415977961
464300,Male,Yes,42,Yes,Artist,0.0,1,3.0,Cat_4,A,5.310327455919395
460532,Female,No,18,No,5,0.0,1,6.0,Cat_6,D,5.503735632183908
463287,Male,Yes,50,Yes,Artist,1.0,2,4.0,Cat_2,C,5.47316384180791
461392,Male,Yes,71,Yes,Artist,0.0,2,5.0,Cat_6,C,5.0
461546,Female,Yes,72,No,Lawyer,1.0,1,3.0,Cat_6,A,5.0
467780,Male,Yes,47,Yes,Artist,5.0,1,3.0,Cat_6,A,5.635260115606936
462130,Male,Yes,45,Yes,Artist,9.0,2,2.0,Cat_6,C,5.33225
464684,Female,No,40,No,Engineer,9.0,1,5.0,Cat_4,A,5.43771712158809
462276,Female,No,36,Yes,Engineer,4.0,1,1.0,Cat_6,A,5.604884318766066
462142,Female,No,42,Yes,Artist,5.0,1,1.0,Cat_6,B,5.681212121212121
462417,Male,No,30,No,Healthcare,4.0,1,4.0,Cat_6,D,5.450123456790123
466463,Female,No,29,Yes,Healthcare,2.0,1,4.0,Cat_4,B,5.518207282913165
464736,Male,No,28,Yes,Engineer,0.0,1,5.0,Cat_4,D,5.354925373134328
467520,Male,5,22,No,Healthcare,5.0,1,2.0,Cat_6,D,5.591394658753709
459835,Male,Yes,85,No,Lawyer,5.0,1,1.0,Cat_6,D,5.0
463855,Female,Yes,40,Yes,Artist,1.0,2,2.0,Cat_6,C,5.43771712158809
460344,Female,Yes,52,Yes,Artist,14.0,2,2.0,Cat_6,C,5.279387186629527
466211,Male,Yes,47,Yes,Artist,0.0,1,5.0,Cat_6,C,5.635260115606936
460139,Male,No,26,No,Artist,6.0,1,6.0,Cat_5,D,5.5598853868194835
464126,Female,No,55,Yes,Marketing,3.0,1,1.0,Cat_6,B,5.451052631578948
461286,Female,No,20,No,Doctor,4.0,1,4.0,Cat_6,D,5.522368421052631
461621,Female,Yes,87,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
460163,Male,No,28,No,Healthcare,0.0,1,2.0,Cat_4,A,5.354925373134328
461958,Male,No,38,No,Artist,2.0,1,2.0,Cat_3,A,5.748684210526315
464875,Male,Yes,42,No,Entertainment,1.0,1,2.0,Cat_4,B,5.310327455919395
464791,Male,Yes,42,No,Marketing,0.0,3,6.0,Cat_4,A,5.310327455919395
464579,Female,No,29,No,Engineer,1.0,1,4.0,Cat_6,D,5.518207282913165
463531,Male,No,32,Yes,Doctor,0.0,1,4.0,Cat_6,A,5.798994974874372
462651,Male,Yes,38,No,Executive,5.0,3,5.0,Cat_4,D,5.748684210526315
465486,Female,Yes,59,No,Artist,1.0,3,2.0,Cat_6,C,5.473033707865168
460882,Male,No,22,No,Healthcare,0.0,1,2.0,Cat_3,D,5.591394658753709
467162,Female,No,26,No,Homemaker,9.0,1,5.0,Cat_4,D,5.390932642487047
461298,Female,Yes,78,Yes,Artist,1.0,3,2.0,Cat_6,C,5.0
461595,Female,No,32,Yes,Healthcare,0.0,1,3.0,Cat_4,A,5.734249999999999
459260,Male,Yes,37,Yes,Artist,0.0,2,4.0,Cat_7,C,5.427374301675978
462772,Male,Yes,37,Yes,Healthcare,1.0,3,4.0,Cat_6,B,5.427374301675978
462941,Male,No,67,No,Lawyer,5.0,1,2.0,Cat_6,D,5.544347826086956
459143,Male,Yes,47,No,Artist,0.0,3,4.0,Cat_6,B,5.635260115606936
464532,Female,Yes,68,Yes,Lawyer,0.0,3,2.0,Cat_6,A,5.381643835616439
460056,Male,No,30,Yes,Healthcare,3.0,1,5.0,Cat_1,C,5.450123456790123
466761,Female,Yes,48,Yes,Entertainment,2.0,1,1.0,Cat_1,A,5.413370473537604
465469,Female,No,43,Yes,Artist,6.0,1,1.0,Cat_6,C,5.389572192513368
461886,Male,Yes,33,Yes,Healthcare,9.0,1,2.0,Cat_6,D,5.39891304347826
465680,Male,Yes,31,No,Healthcare,0.0,2,5.0,Cat_4,D,5.370523415977961
459316,Male,Yes,32,Yes,Healthcare,1.0,1,2.0,Cat_6,D,5.798994974874372
465609,Female,No,21,No,Healthcare,1.0,1,4.0,Cat_2,D,5.670555555555556
467009,Female,No,29,No,Homemaker,2.0,1,4.0,Cat_3,D,5.518207282913165
461766,Female,Yes,35,Yes,Artist,1.0,1,2.0,Cat_4,A,5.522666666666667
464938,Male,Yes,46,No,Artist,0.0,1,3.0,Cat_4,A,5.545454545454546
462034,Female,Yes,38,Yes,Artist,9.0,3,2.0,Cat_2,B,5.573066666666667
464049,Female,No,32,Yes,Healthcare,1.0,1,3.0,Cat_6,C,5.734249999999999
467925,Female,No,28,Yes,Artist,3.0,1,7.0,Cat_2,A,5.661891891891893
463711,Female,Yes,68,Yes,Lawyer,3.0,1,1.0,Cat_6,A,5.381643835616439
463846,Female,Yes,45,Yes,Artist,4.0,1,1.0,Cat_6,C,5.455764075067024
462064,Male,Yes,58,Yes,Artist,0.0,2,3.0,Cat_7,C,5.646280991735537
463249,Male,No,28,No,Entertainment,1.0,1,2.0,Cat_7,A,5.354925373134328
464217,Female,No,32,No,Healthcare,12.0,1,3.0,Cat_6,A,5.734249999999999
463378,Male,No,30,Yes,Doctor,1.0,1,1.0,Cat_3,B,5.450123456790123
463035,Female,Yes,42,No,Homemaker,3.0,2,4.0,Cat_6,D,5.681212121212121
459656,Male,No,22,No,5,5.0,1,6.0,Cat_1,D,5.591394658753709
463114,Male,No,41,Yes,Artist,5.0,1,3.0,Cat_6,C,5.365159574468085
465309,Female,No,18,No,Healthcare,6.0,1,4.0,Cat_7,D,5.503735632183908
462688,Female,Yes,29,Yes,Healthcare,8.0,1,3.0,Cat_3,D,5.518207282913165
459255,Female,No,33,Yes,Healthcare,0.0,1,3.0,Cat_6,A,5.62827763496144
467385,Male,No,47,No,Artist,1.0,1,5.0,Cat_4,A,5.635260115606936
467492,Female,Yes,57,Yes,Doctor,1.0,1,2.0,Cat_7,A,5.632957746478873
460789,Male,Yes,36,Yes,Executive,1.0,1,3.0,Cat_6,D,5.542547425474254
467307,Male,Yes,57,Yes,Executive,1.0,3,3.0,Cat_6,C,5.496388888888888
464026,Male,No,18,No,Healthcare,1.0,1,2.0,Cat_6,D,5.483844011142061
464645,Male,5,52,Yes,Artist,1.0,2,5.0,Cat_4,C,5.434159779614324
462493,Male,Yes,52,Yes,Artist,1.0,2,6.0,Cat_6,C,5.434159779614324
460685,Male,No,51,5,Artist,6.0,1,4.0,Cat_4,B,5.592458100558659
460452,Female,Yes,37,Yes,Entertainment,0.0,2,2.0,Cat_1,B,5.56231884057971
459322,Male,No,36,Yes,Marketing,0.0,1,1.0,Cat_6,A,5.542547425474254
464066,Female,No,29,Yes,Healthcare,9.0,1,3.0,Cat_4,A,5.518207282913165
461114,Male,Yes,45,Yes,Artist,1.0,2,4.0,Cat_3,C,5.33225
465165,Male,No,61,Yes,Artist,0.0,1,1.0,Cat_6,B,5.574114441416893
464526,Male,Yes,52,Yes,Entertainment,1.0,2,4.0,Cat_6,A,5.434159779614324
460666,Female,Yes,49,Yes,Homemaker,14.0,1,1.0,Cat_6,A,5.481896551724137
465417,Male,Yes,40,Yes,Entertainment,5.0,2,2.0,Cat_4,B,5.467532467532467
464096,Female,No,31,No,Healthcare,1.0,1,5.0,Cat_4,C,5.382561307901907
464891,Male,Yes,42,No,Entertainment,1.0,1,3.0,Cat_4,A,5.310327455919395
460107,Male,Yes,51,Yes,Engineer,1.0,2,5.0,Cat_6,C,5.592458100558659
467708,Female,No,42,Yes,Healthcare,8.0,1,1.0,Cat_7,D,5.681212121212121
461873,Male,No,29,Yes,Doctor,1.0,1,4.0,Cat_6,C,5.493261455525606
465181,Female,No,33,Yes,Healthcare,8.0,1,1.0,Cat_4,A,5.62827763496144
467204,Male,No,27,Yes,Healthcare,5.0,1,3.0,Cat_6,D,5.409756097560975
467320,Female,No,21,No,Healthcare,0.0,1,4.0,Cat_2,D,5.670555555555556
459468,Male,Yes,35,No,Artist,9.0,2,3.0,Cat_6,B,5.618489583333333
467316,Female,No,42,Yes,Doctor,0.0,1,1.0,Cat_6,A,5.681212121212121
466182,Female,No,41,Yes,Artist,2.0,1,1.0,Cat_6,C,5.454076086956522
463757,Male,No,39,Yes,Artist,0.0,1,3.0,Cat_6,B,5.413941018766756
462314,Female,No,28,No,Doctor,14.0,1,1.0,Cat_6,A,5.661891891891893
466392,Female,Yes,45,Yes,Engineer,3.0,2,5.0,Cat_3,B,5.455764075067024
466652,Female,Yes,61,Yes,Doctor,1.0,2,2.0,Cat_6,B,5.6128534704370185
461664,Male,Yes,62,Yes,Artist,0.0,2,4.0,Cat_6,C,5.405405405405405
464105,Male,Yes,65,Yes,Entertainment,1.0,2,2.0,Cat_6,C,5.339108910891089
466790,Male,Yes,45,Yes,Doctor,1.0,2,2.0,Cat_3,A,5.33225
463844,Female,Yes,26,Yes,Engineer,9.0,1,2.0,Cat_6,B,5.390932642487047
462913,Female,No,25,Yes,Artist,4.0,1,5.0,Cat_6,C,5.425543478260869
465541,Female,Yes,45,Yes,Artist,1.0,2,4.0,Cat_7,C,5.455764075067024
459149,Male,Yes,43,No,Executive,0.0,3,4.0,Cat_6,B,5.510000000000001
464508,Male,Yes,49,Yes,Executive,1.0,3,3.0,Cat_6,C,5.340104166666666
458999,Male,Yes,55,Yes,Artist,1.0,2,2.0,Cat_6,C,5.437640449438202
459947,Female,No,37,Yes,Artist,3.0,1,1.0,Cat_6,B,5.56231884057971
465500,Male,Yes,65,Yes,Entertainment,1.0,3,2.0,Cat_6,C,5.339108910891089
466009,Female,No,32,No,5,10.0,1,5.0,Cat_6,C,5.734249999999999
466338,Female,No,39,No,Engineer,0.0,1,3.0,Cat_4,A,5.434864864864864
465122,Female,Yes,40,Yes,Artist,2.0,2,2.0,Cat_6,C,5.43771712158809
465230,Male,Yes,72,Yes,Entertainment,1.0,2,3.0,Cat_6,C,5.0
466369,Female,No,38,No,Homemaker,5.0,1,1.0,Cat_2,B,5.573066666666667
463939,Male,No,26,No,Marketing,0.0,1,5.0,Cat_6,D,5.5598853868194835
460825,Male,No,30,Yes,Doctor,1.0,1,3.0,Cat_4,D,5.450123456790123
461125,Male,Yes,51,Yes,Homemaker,1.0,1,5.0,Cat_4,A,5.592458100558659
463471,Male,No,57,Yes,Marketing,1.0,1,4.0,Cat_7,A,5.496388888888888
467415,Female,No,31,Yes,Healthcare,1.0,1,1.0,Cat_6,D,5.382561307901907
465879,Male,No,39,Yes,Artist,0.0,1,1.0,Cat_6,A,5.413941018766756
463961,Female,No,30,No,Engineer,0.0,1,4.0,Cat_4,A,5.37621359223301
462634,Female,Yes,43,No,Artist,0.0,2,3.0,Cat_4,A,5.389572192513368
463622,Male,No,27,Yes,Healthcare,8.0,1,1.0,Cat_3,C,5.409756097560975
466624,Female,Yes,46,No,Artist,0.0,2,4.0,Cat_3,C,5.458981233243968
467785,Male,Yes,43,No,Artist,1.0,1,2.0,Cat_6,B,5.510000000000001
461928,Male,Yes,69,Yes,Lawyer,5.0,1,1.0,5,A,5.420994475138121
460578,Male,Yes,28,No,Entertainment,8.0,2,4.0,Cat_7,D,5.354925373134328
460198,Male,No,43,Yes,Entertainment,9.0,1,1.0,Cat_6,D,5.510000000000001
467468,Female,No,27,No,Healthcare,5.0,1,5.0,Cat_7,D,5.554330708661417
463581,Female,No,28,Yes,Healthcare,1.0,1,3.0,Cat_6,D,5.661891891891893
463968,Male,No,33,No,Artist,5.0,1,4.0,Cat_6,D,5.39891304347826
465414,Female,No,30,No,Engineer,0.0,1,1.0,5,B,5.37621359223301
464574,Male,No,58,No,Healthcare,4.0,1,2.0,Cat_6,D,5.646280991735537
462312,Female,No,38,Yes,Engineer,8.0,1,4.0,Cat_6,A,5.573066666666667
467971,Female,No,31,Yes,Artist,1.0,1,4.0,Cat_6,D,5.382561307901907
464746,Male,Yes,32,No,Executive,4.0,2,5.0,Cat_4,D,5.798994974874372
459298,Male,Yes,45,Yes,Artist,4.0,2,4.0,Cat_6,C,5.33225
466414,Male,Yes,66,Yes,Artist,1.0,1,3.0,Cat_6,A,5.247787610619469
460773,Female,Yes,51,Yes,Artist,1.0,2,3.0,Cat_6,C,5.518232044198895
461594,Female,Yes,59,Yes,Artist,5.0,2,2.0,Cat_6,C,5.473033707865168
462713,Female,No,40,Yes,Engineer,5.0,1,1.0,Cat_3,B,5.43771712158809
465163,Male,Yes,46,Yes,Artist,11.0,2,5.0,Cat_6,C,5.545454545454546
462222,Male,No,20,No,Healthcare,1.0,1,6.0,Cat_4,D,5.475555555555555
459342,Female,Yes,84,No,Lawyer,1.0,3,2.0,Cat_6,C,5.0
463006,Female,No,41,Yes,Marketing,5.0,1,1.0,Cat_6,D,5.454076086956522
463029,Male,Yes,51,No,Artist,5.0,2,3.0,Cat_6,C,5.592458100558659
460767,Male,Yes,57,Yes,Entertainment,8.0,2,5.0,Cat_2,A,5.496388888888888
464319,Female,No,33,No,Doctor,0.0,1,1.0,Cat_6,A,5.62827763496144
462828,Male,No,25,No,Marketing,3.0,1,3.0,Cat_5,D,5.4602179836512255
459873,Male,Yes,55,Yes,Artist,5.0,2,3.0,Cat_4,A,5.437640449438202
461608,Female,Yes,56,Yes,Executive,5.0,3,4.0,Cat_1,A,5.465599999999999
465155,Male,Yes,77,Yes,Lawyer,1.0,1,1.0,Cat_6,C,5.0
461704,Male,Yes,30,Yes,Healthcare,1.0,1,2.0,Cat_6,A,5.450123456790123
464826,Male,No,23,No,Healthcare,6.0,1,5.0,Cat_4,D,5.453389830508475
462677,Female,No,43,Yes,Artist,2.0,1,4.0,Cat_6,B,5.389572192513368
465006,Male,No,39,Yes,Entertainment,5.0,1,1.0,Cat_6,A,5.413941018766756
463483,Male,Yes,29,No,Executive,1.0,3,2.0,Cat_6,D,5.493261455525606
459816,Male,Yes,37,Yes,Doctor,5.0,1,2.0,Cat_6,D,5.427374301675978
459002,Female,Yes,45,No,Engineer,2.0,1,2.0,Cat_6,D,5.455764075067024
465990,Male,Yes,48,No,Executive,2.0,3,2.0,Cat_2,D,5.618260869565217
466044,Male,Yes,27,No,Entertainment,0.0,2,4.0,Cat_6,A,5.409756097560975
461163,Female,Yes,60,No,Entertainment,9.0,1,4.0,Cat_3,B,5.3567484662576685
467106,Male,Yes,45,Yes,Entertainment,4.0,2,3.0,Cat_2,B,5.33225
467373,Male,No,31,Yes,Healthcare,5.0,1,1.0,Cat_6,D,5.370523415977961
461256,Male,No,33,No,Doctor,1.0,1,4.0,Cat_4,C,5.39891304347826
466522,Male,5,18,No,5,6.0,3,4.0,Cat_3,D,5.483844011142061
459010,Female,Yes,48,Yes,Artist,5.0,2,3.0,Cat_6,B,5.413370473537604
466537,Female,Yes,83,No,Lawyer,5.0,1,2.0,Cat_6,A,5.0
459046,Male,Yes,57,Yes,Executive,5.0,1,4.0,Cat_2,A,5.496388888888888
459335,Male,No,26,Yes,Healthcare,5.0,1,3.0,Cat_1,D,5.5598853868194835
462695,Male,Yes,51,Yes,Artist,8.0,1,5.0,Cat_6,A,5.592458100558659
466208,Male,Yes,67,No,Executive,2.0,3,1.0,Cat_6,C,5.544347826086956
462128,Male,Yes,38,Yes,Artist,9.0,2,2.0,Cat_6,C,5.748684210526315
467329,Female,No,40,Yes,Doctor,0.0,1,1.0,Cat_6,C,5.43771712158809
461609,Female,Yes,45,Yes,Artist,5.0,2,2.0,Cat_6,B,5.455764075067024
464470,Male,Yes,48,Yes,Artist,0.0,2,4.0,Cat_6,C,5.618260869565217
462705,Female,Yes,69,No,Lawyer,0.0,2,2.0,Cat_6,C,5.330591259640102
465255,Male,No,21,No,Healthcare,9.0,1,5.0,Cat_6,D,5.481889763779527
462536,Female,Yes,48,No,Engineer,1.0,3,5.0,Cat_6,B,5.413370473537604
461186,Female,No,18,No,Healthcare,5.0,1,3.0,Cat_3,D,5.503735632183908
466018,Male,Yes,72,Yes,Artist,0.0,1,3.0,Cat_4,C,5.0
461385,Male,Yes,85,No,Lawyer,5.0,1,1.0,Cat_6,D,5.0
459115,Female,No,21,No,Marketing,1.0,1,5.0,Cat_4,D,5.670555555555556
